actor_ID,gender,emotion,emotional_intensity,statement,mfcc_profile,mean_centroid,std_centroid,mean_bandwidth,std_bandwidth
21,male,angry,normal,kids,"[0.19119849801063538, 0.8155505657196045, 0.7173424363136292, 0.74339759349823, 0.7448626160621643, 0.7454770803451538, 0.7195256948471069, 0.7347620725631714, 0.73321533203125, 0.7213154435157776, 0.7227375507354736, 0.7375344634056091, 0.7341623902320862, 0.7274739146232605, 0.7291739583015442, 0.7368290424346924, 0.7301458120346069, 0.7329189777374268, 0.73293536901474, 0.7299758791923523]",2832.8288521225572,1632.274504249434,3015.473672252074,950.3234110380986
21,male,angry,normal,kids,"[0.18616792559623718, 0.8151422142982483, 0.7200451493263245, 0.7425356507301331, 0.7453650236129761, 0.7467207908630371, 0.719902753829956, 0.7358039021492004, 0.7342710494995117, 0.7219759225845337, 0.7228643894195557, 0.7367641925811768, 0.7336903214454651, 0.7274376749992371, 0.7285869121551514, 0.736320436000824, 0.7295268774032593, 0.7312596440315247, 0.7326866984367371, 0.7298253774642944]",2716.2213061785064,1714.024104749197,2940.3297484112086,926.5623427154503
21,male,angry,normal,kids,"[0.16800180077552795, 0.7948985695838928, 0.7063649296760559, 0.7294092178344727, 0.7274979948997498, 0.728065013885498, 0.703426718711853, 0.7187609672546387, 0.7176704406738281, 0.7061968445777893, 0.70639967918396, 0.7176111936569214, 0.717698335647583, 0.7088393568992615, 0.7128746509552002, 0.719121515750885, 0.7136552929878235, 0.7173567414283752, 0.7160832285881042, 0.7125706672668457]",2856.431793657665,1958.7319851687837,2867.56431367175,731.4627071995536
21,male,angry,normal,kids,"[0.1896517425775528, 0.8141475915908813, 0.7227616310119629, 0.7472105622291565, 0.7466784119606018, 0.7481275796890259, 0.7217097282409668, 0.7380017638206482, 0.7351235151290894, 0.723631739616394, 0.7245606184005737, 0.7393211126327515, 0.7353543639183044, 0.7268942594528198, 0.7302660346031189, 0.7387667298316956, 0.7311060428619385, 0.7347305417060852, 0.7342268228530884, 0.7310530543327332]",2823.6169566310405,1890.828418729086,2819.407732683187,772.1806140676405
21,male,angry,strong,dogs,"[0.19495759904384613, 0.7964891791343689, 0.6853529214859009, 0.7125481963157654, 0.7178462743759155, 0.7197461724281311, 0.6894296407699585, 0.7031283378601074, 0.7093311548233032, 0.6973370909690857, 0.696815550327301, 0.7117526531219482, 0.7086871266365051, 0.7000904083251953, 0.7028223872184753, 0.7105776071548462, 0.7036089897155762, 0.7060052156448364, 0.7047423720359802, 0.7047196626663208]",2953.910647771952,1564.9779524267617,3147.534230317055,903.7403677057557
21,male,angry,strong,dogs,"[0.21930505335330963, 0.8055020570755005, 0.6940996050834656, 0.7229689955711365, 0.7292788624763489, 0.7339850664138794, 0.7056299448013306, 0.7184632420539856, 0.7156907916069031, 0.7117842435836792, 0.7083808779716492, 0.7261834740638733, 0.7211242318153381, 0.7123119235038757, 0.7173416614532471, 0.7226160764694214, 0.7161381244659424, 0.7190263867378235, 0.7161580324172974, 0.717789351940155]",3134.8158228025295,1809.1691390076196,3210.5820976585997,1018.960021636065
21,male,angry,strong,dogs,"[0.18560531735420227, 0.7988438010215759, 0.7032687664031982, 0.7288822531700134, 0.7286694049835205, 0.7324787974357605, 0.7062258720397949, 0.7212132215499878, 0.7190952301025391, 0.7072898149490356, 0.7107736468315125, 0.7235484719276428, 0.7208274602890015, 0.7131156325340271, 0.7158900499343872, 0.7233357429504395, 0.7186074256896973, 0.7208269834518433, 0.7196498513221741, 0.7166017889976501]",3067.8757342739937,1992.3498344978314,3069.298464877131,845.8703194475004
21,male,angry,strong,dogs,"[0.19859272241592407, 0.804427444934845, 0.7010887861251831, 0.7329122424125671, 0.7335911393165588, 0.7373166680335999, 0.707474946975708, 0.7234507203102112, 0.722885012626648, 0.7138407826423645, 0.7137672901153564, 0.7277563810348511, 0.7251105904579163, 0.7184680700302124, 0.7217063307762146, 0.7284375429153442, 0.7230376601219177, 0.724744975566864, 0.7229383587837219, 0.7202107310295105]",3279.0487795951503,1907.9799792383021,3077.4171032655727,881.2016183419795
21,male,fearful,normal,kids,"[0.16111434996128082, 0.8300991058349609, 0.7480731010437012, 0.7618829011917114, 0.7615911364555359, 0.7614156603813171, 0.7422530651092529, 0.7552595734596252, 0.7468507289886475, 0.7429226636886597, 0.7443095445632935, 0.7528963685035706, 0.7508965730667114, 0.7437803149223328, 0.7466264367103577, 0.7537315487861633, 0.7501049637794495, 0.750487208366394, 0.7501309514045715, 0.7487125992774963]",2688.4028234060206,2095.6620682050248,2996.2432013254456,1062.6366527826926
21,male,fearful,normal,kids,"[0.16638152301311493, 0.8308386206626892, 0.752609133720398, 0.7646263241767883, 0.7647826671600342, 0.7656437754631042, 0.745895504951477, 0.7598108649253845, 0.7513161897659302, 0.749072790145874, 0.7494053840637207, 0.7574631571769714, 0.7553197741508484, 0.749846875667572, 0.7513063549995422, 0.7571605443954468, 0.7535344958305359, 0.7554173469543457, 0.7546710968017578, 0.7525615692138672]",2789.0219305184123,2284.4559294443798,3037.995603968416,1116.5602113193738
21,male,fearful,normal,kids,"[0.16154780983924866, 0.821469783782959, 0.7518936991691589, 0.7642030119895935, 0.7599220275878906, 0.7672375440597534, 0.7457430362701416, 0.7595780491828918, 0.7483568787574768, 0.7477953433990479, 0.7487097382545471, 0.7554273009300232, 0.7521790862083435, 0.7467678785324097, 0.7520674467086792, 0.7538974285125732, 0.7528043985366821, 0.7547219395637512, 0.7527881264686584, 0.7498222589492798]",2924.35883085153,2087.5998664957406,3329.090268115524,945.0756181934515
21,male,fearful,normal,kids,"[0.13417312502861023, 0.8136942982673645, 0.7512527108192444, 0.7579838037490845, 0.7540416121482849, 0.7561760544776917, 0.742051362991333, 0.7526180744171143, 0.7438881397247314, 0.7397703528404236, 0.742891252040863, 0.7465547323226929, 0.7451169490814209, 0.7413963079452515, 0.7432413697242737, 0.7468385100364685, 0.744869589805603, 0.7472249269485474, 0.7449179291725159, 0.7427757382392883]",2580.0845176368375,2161.7473828066027,2962.435825583661,962.9561320677293
21,male,fearful,strong,dogs,"[0.17330129444599152, 0.814346432685852, 0.723418653011322, 0.7478098273277283, 0.7459021210670471, 0.751467227935791, 0.7269850969314575, 0.7383410334587097, 0.7353794574737549, 0.7311390042304993, 0.73069167137146, 0.7415871024131775, 0.7394225001335144, 0.7315502166748047, 0.7361689805984497, 0.7414100766181946, 0.7384110689163208, 0.7397563457489014, 0.7386510372161865, 0.7343809008598328]",2778.801592558695,1374.9298011969997,3192.260070351633,906.0755694237553
21,male,fearful,strong,dogs,"[0.17536331713199615, 0.8134087324142456, 0.7222265005111694, 0.7457391023635864, 0.7420855760574341, 0.7486253380775452, 0.7256237268447876, 0.7351244688034058, 0.7327297329902649, 0.7299704551696777, 0.7262436151504517, 0.7372297644615173, 0.7370948791503906, 0.7284497022628784, 0.7324850559234619, 0.7375733852386475, 0.7348034977912903, 0.737330973148346, 0.7362362742424011, 0.7312136292457581]",2729.7097129457434,1469.7568465268573,3178.707572000896,862.6923093072317
21,male,fearful,strong,dogs,"[0.17124727368354797, 0.8207437992095947, 0.7314916849136353, 0.7490189671516418, 0.7483875155448914, 0.752991259098053, 0.730035662651062, 0.7409793734550476, 0.7354952692985535, 0.7308459281921387, 0.7305367588996887, 0.7397893071174622, 0.7386996150016785, 0.7315589189529419, 0.736189603805542, 0.7404621243476868, 0.7375645041465759, 0.7397969961166382, 0.7390276193618774, 0.7352203726768494]",2666.1611873640386,1762.8878121391551,3059.9904865235712,838.8238839766234
21,male,fearful,strong,dogs,"[0.16386239230632782, 0.8096738457679749, 0.7332930564880371, 0.7465787529945374, 0.7447858452796936, 0.7512956261634827, 0.7278723120689392, 0.7390180230140686, 0.7342527508735657, 0.7311495542526245, 0.7293664813041687, 0.7373758554458618, 0.7341390252113342, 0.7293635606765747, 0.7338178157806396, 0.7376134395599365, 0.7349544167518616, 0.7366489768028259, 0.7364910840988159, 0.7328433394432068]",2838.7919073724647,2181.4232753823,3125.910773453403,887.2955367227005
21,male,disgust,normal,kids,"[0.16806016862392426, 0.8459660410881042, 0.764899730682373, 0.7797373533248901, 0.777519702911377, 0.7790437936782837, 0.757193386554718, 0.77186518907547, 0.7673450708389282, 0.7594470977783203, 0.7623618245124817, 0.7695203423500061, 0.7684738636016846, 0.7637321949005127, 0.7615872621536255, 0.7674980163574219, 0.7642390131950378, 0.7670251131057739, 0.7657355070114136, 0.764133095741272]",2561.9177981892162,1729.901855178451,3030.2929260603155,827.6741719172123
21,male,disgust,normal,kids,"[0.18139390647411346, 0.85844886302948, 0.7757037878036499, 0.7900074124336243, 0.7917688488960266, 0.7935923337936401, 0.7686360478401184, 0.7854382991790771, 0.7800692319869995, 0.7738994359970093, 0.7751896381378174, 0.7824079394340515, 0.7817047238349915, 0.7790614366531372, 0.7746009230613708, 0.7832008600234985, 0.7781869173049927, 0.7796128988265991, 0.7791380286216736, 0.7763537764549255]",2846.962523394113,1841.5198502054534,3183.9197579784955,852.4611472754792
21,male,disgust,normal,kids,"[0.1741931438446045, 0.8472936153411865, 0.7678300142288208, 0.7826492190361023, 0.7808791399002075, 0.7859572172164917, 0.7603527903556824, 0.7729750275611877, 0.7693718671798706, 0.7647537589073181, 0.7669416069984436, 0.7740160822868347, 0.770025372505188, 0.767025887966156, 0.7657832503318787, 0.7723228335380554, 0.7686240077018738, 0.7713979482650757, 0.7704224586486816, 0.7689383029937744]",2686.324038335323,1905.197521810298,3014.237591882613,722.390861678627
21,male,disgust,normal,kids,"[0.1606917828321457, 0.8409963250160217, 0.7616240382194519, 0.7806350588798523, 0.7795664072036743, 0.7815533876419067, 0.7571218013763428, 0.7700151205062866, 0.7695073485374451, 0.7607824206352234, 0.763862669467926, 0.7710461616516113, 0.7685744166374207, 0.7657862305641174, 0.7646287679672241, 0.7695614695549011, 0.7651035785675049, 0.7685362696647644, 0.7675886750221252, 0.7662115097045898]",2695.472383573576,1712.2099355388978,2950.6058561573927,725.8041066736847
21,male,disgust,strong,dogs,"[0.1877324879169464, 0.8669053912162781, 0.7838844060897827, 0.7951715588569641, 0.7961770296096802, 0.8036043643951416, 0.7775304317474365, 0.7927121520042419, 0.7861855030059814, 0.779778003692627, 0.785394549369812, 0.7915694713592529, 0.7894550561904907, 0.7873424887657166, 0.7829872369766235, 0.7913860082626343, 0.7861745357513428, 0.7890224456787109, 0.7865067720413208, 0.783676266670227]",2923.8894744313584,1661.5249283896778,3318.5480672224826,818.0546701054329
21,male,disgust,strong,dogs,"[0.1715061366558075, 0.8639987707138062, 0.7813901305198669, 0.794982373714447, 0.7948079705238342, 0.7983578443527222, 0.7744677066802979, 0.7926632165908813, 0.7866475582122803, 0.7772024869918823, 0.7816022038459778, 0.7876982688903809, 0.7868868112564087, 0.7845388054847717, 0.7820754051208496, 0.7888641357421875, 0.7834154963493347, 0.7864993810653687, 0.7845534682273865, 0.7821621894836426]",2747.711006066977,1469.8677693344086,3169.934118139273,712.5227986474598
21,male,disgust,strong,dogs,"[0.19398313760757446, 0.8547850847244263, 0.7772586345672607, 0.7966617345809937, 0.7919319868087769, 0.7967593669891357, 0.7736707329750061, 0.7879172563552856, 0.7833107709884644, 0.7778759598731995, 0.7797781229019165, 0.7878962159156799, 0.7837417721748352, 0.7821764349937439, 0.7806305885314941, 0.7864878177642822, 0.7819001078605652, 0.7845978736877441, 0.7823082804679871, 0.7791629433631897]",3056.2395074090778,1805.2449243199017,3124.1780921314257,513.3490280052341
21,male,disgust,strong,dogs,"[0.19330660998821259, 0.8629733920097351, 0.7825592160224915, 0.799295961856842, 0.792828381061554, 0.8004399538040161, 0.7756664156913757, 0.7893518209457397, 0.7828084230422974, 0.7778645753860474, 0.7796092629432678, 0.7877410650253296, 0.7865204811096191, 0.7834958434104919, 0.7815053462982178, 0.7873237729072571, 0.7844254374504089, 0.7846167087554932, 0.7824352979660034, 0.7803826928138733]",2900.5941015281237,1994.7077396883087,2992.7484377147025,548.4501128067252
21,male,surprised,normal,kids,"[0.15777646005153656, 0.8247844576835632, 0.7494630217552185, 0.7591448426246643, 0.7537744641304016, 0.7611085772514343, 0.7378458976745605, 0.7505877614021301, 0.7458783984184265, 0.7418340444564819, 0.7421345710754395, 0.7504752278327942, 0.7459352612495422, 0.7426006197929382, 0.7468425631523132, 0.7494428753852844, 0.7456070780754089, 0.7492715716362, 0.748286247253418, 0.7460809946060181]",2350.0847715390537,1514.6674998582434,3041.10339902607,936.2081666731548
21,male,surprised,normal,kids,"[0.15333886444568634, 0.8312674164772034, 0.7613170146942139, 0.7718654870986938, 0.7650365829467773, 0.771941602230072, 0.7516658902168274, 0.7641844153404236, 0.7596296668052673, 0.7548132538795471, 0.7545249462127686, 0.7609567642211914, 0.7580963373184204, 0.755210816860199, 0.7579735517501831, 0.7604842782020569, 0.756536602973938, 0.7608268857002258, 0.7593909502029419, 0.7580500841140747]",2486.751913218021,1622.4157998675948,3155.777278148395,823.9256240559655
21,male,surprised,normal,kids,"[0.15582361817359924, 0.8317488431930542, 0.7600698471069336, 0.7734182476997375, 0.7686711549758911, 0.7741189002990723, 0.7547603249549866, 0.7664369940757751, 0.759516179561615, 0.7570639252662659, 0.7579362988471985, 0.7647666335105896, 0.7598026990890503, 0.7562602758407593, 0.7605772614479065, 0.7632575631141663, 0.7617624402046204, 0.7645454406738281, 0.7622073292732239, 0.7607073187828064]",2770.4270893341704,1974.129156927449,3100.8422743508168,933.5713187445084
21,male,surprised,normal,kids,"[0.14376673102378845, 0.8186054229736328, 0.7490110993385315, 0.7595082521438599, 0.7507848739624023, 0.7572122812271118, 0.737813413143158, 0.7483811974525452, 0.7454797029495239, 0.7386462688446045, 0.7424557209014893, 0.7470111846923828, 0.7426394820213318, 0.7401996850967407, 0.7426438927650452, 0.7450859546661377, 0.7432827353477478, 0.7458897829055786, 0.7453770041465759, 0.7444024085998535]",2522.2312049871707,1928.3793708764247,2968.2346817015355,847.4217725123267
21,male,surprised,strong,dogs,"[0.16807988286018372, 0.8409474492073059, 0.7631675601005554, 0.782576858997345, 0.7751396298408508, 0.7804924249649048, 0.7592041492462158, 0.7689915895462036, 0.7674769759178162, 0.761848509311676, 0.7599866986274719, 0.7723692059516907, 0.7664728164672852, 0.7610505819320679, 0.7677284479141235, 0.7709100842475891, 0.7659297585487366, 0.770327627658844, 0.7674195170402527, 0.7669839262962341]",2755.6445807168125,1574.7463959669342,3249.3072720157566,867.3283844203675
21,male,surprised,strong,dogs,"[0.1821209192276001, 0.8291624188423157, 0.7448608875274658, 0.7652968168258667, 0.7597727179527283, 0.7627655863761902, 0.7418051362037659, 0.7528106570243835, 0.7510690689086914, 0.7473474740982056, 0.7433971166610718, 0.7548450231552124, 0.750732421875, 0.7456850409507751, 0.7519254088401794, 0.7545312643051147, 0.7492607831954956, 0.7550888061523438, 0.7508819103240967, 0.7495507001876831]",2762.998103144784,1518.531657240425,3255.0167556297083,956.1955402981265
21,male,surprised,strong,dogs,"[0.16768799722194672, 0.8251460194587708, 0.7512879371643066, 0.7699352502822876, 0.761998176574707, 0.7700657248497009, 0.748806893825531, 0.7591522336006165, 0.7544173002243042, 0.7478274703025818, 0.7507967352867126, 0.7626858949661255, 0.7557772994041443, 0.7505109906196594, 0.7554180026054382, 0.7586232423782349, 0.7556065320968628, 0.7583222985267639, 0.7563974261283875, 0.7554828524589539]",2859.0603487138746,1980.658139108054,3047.679637140957,868.9994100471465
21,male,surprised,strong,dogs,"[0.16409650444984436, 0.8219165205955505, 0.7484442591667175, 0.7725619077682495, 0.7591726779937744, 0.7674668431282043, 0.7468267679214478, 0.7562766671180725, 0.7524689435958862, 0.7469112873077393, 0.7483599185943604, 0.7584095001220703, 0.752528965473175, 0.7476246953010559, 0.7546603679656982, 0.7549661993980408, 0.7520802021026611, 0.7577826380729675, 0.754633903503418, 0.7527421712875366]",2914.8318326210992,1806.0023069945175,3120.143060429908,738.4417366552851
22,female,neutral,normal,kids,"[0.16965804994106293, 0.9026535153388977, 0.8400798439979553, 0.8476016521453857, 0.8341657519340515, 0.8487920165061951, 0.8286226391792297, 0.8401409387588501, 0.8312159180641174, 0.8319242596626282, 0.8307564854621887, 0.8339005708694458, 0.8379231691360474, 0.8296502828598022, 0.8377349376678467, 0.8353161811828613, 0.8355668187141418, 0.8378647565841675, 0.8288737535476685, 0.8355653882026672]",2853.717425779201,1553.9336642176347,3751.8718624565718,461.81608808764406
22,female,neutral,normal,kids,"[0.143047496676445, 0.8832756876945496, 0.8252624869346619, 0.8350127339363098, 0.8227730989456177, 0.8382163643836975, 0.8163678050041199, 0.8244176506996155, 0.818618893623352, 0.8194510340690613, 0.8206776976585388, 0.8236223459243774, 0.8266214728355408, 0.8179268836975098, 0.824983537197113, 0.8223834037780762, 0.8252707719802856, 0.8265091180801392, 0.8188489675521851, 0.8244921565055847]",3211.8427889723216,1592.2407567568507,3904.6818825960786,460.4798137251652
22,female,neutral,normal,kids,"[0.17099899053573608, 0.8999314904212952, 0.8390465378761292, 0.8449782729148865, 0.8309766054153442, 0.8478929400444031, 0.8280513286590576, 0.8364787697792053, 0.8256928324699402, 0.8293890953063965, 0.8306829929351807, 0.835231363773346, 0.836162805557251, 0.827019214630127, 0.8337656259536743, 0.8336813449859619, 0.8349995017051697, 0.8365976214408875, 0.8283076882362366, 0.8354192972183228]",3091.6353003812687,1851.8959955946461,3737.050926497074,513.438668451476
22,female,neutral,normal,kids,"[0.17036278545856476, 0.8882020115852356, 0.8327526450157166, 0.8402259945869446, 0.8272193670272827, 0.8424274325370789, 0.8234313130378723, 0.8335894346237183, 0.8205392360687256, 0.822223424911499, 0.8247649669647217, 0.8294123411178589, 0.83088219165802, 0.822185754776001, 0.828376829624176, 0.8281930685043335, 0.8274173140525818, 0.8309460282325745, 0.8229636549949646, 0.8297497630119324]",3481.178187633978,2003.5553254331498,3926.050389769309,551.5549681561463
22,female,calm,normal,kids,"[0.1567276567220688, 0.8981456160545349, 0.8442879319190979, 0.8569830060005188, 0.8392717838287354, 0.8544013500213623, 0.8350669145584106, 0.8434715270996094, 0.8348283171653748, 0.8391790390014648, 0.8380684852600098, 0.8399055004119873, 0.8426559567451477, 0.8336697220802307, 0.8423144817352295, 0.8399680256843567, 0.8404679894447327, 0.8444274067878723, 0.8354136943817139, 0.8415495157241821]",3080.9925582930905,1293.9352530350968,4020.903554980326,550.8518193516479
22,female,calm,normal,kids,"[0.14995922148227692, 0.9043146967887878, 0.8406879305839539, 0.8518389463424683, 0.8414140343666077, 0.8521181344985962, 0.8341607451438904, 0.8429016470909119, 0.8330470323562622, 0.8364771008491516, 0.835517168045044, 0.8403540253639221, 0.8423806428909302, 0.8337118029594421, 0.8411394357681274, 0.8397760987281799, 0.8399862051010132, 0.8429402112960815, 0.8348466753959656, 0.838172197341919]",3066.896557564692,1577.1109988587511,3964.8532983745486,440.9434576261107
22,female,calm,normal,kids,"[0.16437429189682007, 0.8897610902786255, 0.8361979722976685, 0.8414815664291382, 0.8289662599563599, 0.8428511023521423, 0.8252508044242859, 0.832554817199707, 0.8232466578483582, 0.8285611867904663, 0.8290606141090393, 0.8321132063865662, 0.8326293230056763, 0.8243433237075806, 0.8313438296318054, 0.8320038914680481, 0.8313174843788147, 0.8329921364784241, 0.8249644041061401, 0.8311777710914612]",3512.1617393067986,2158.9041394806386,4015.4478520183598,507.5310350366016
22,female,calm,normal,kids,"[0.15551753342151642, 0.8963963985443115, 0.8370376229286194, 0.8462329506874084, 0.8345170021057129, 0.8484902381896973, 0.8323453068733215, 0.8389273285865784, 0.8267019987106323, 0.829973042011261, 0.8327949047088623, 0.8382987380027771, 0.836977481842041, 0.8275425434112549, 0.8360565900802612, 0.8357418179512024, 0.8374536037445068, 0.8377788662910461, 0.8301049470901489, 0.8343933820724487]",3661.365241443187,2012.536417039175,3908.747683662826,596.8317201527609
22,female,calm,strong,dogs,"[0.17290082573890686, 0.912877082824707, 0.8515979647636414, 0.863613486289978, 0.8516734838485718, 0.8641781806945801, 0.8450862765312195, 0.855055034160614, 0.8467000722885132, 0.8502010107040405, 0.8491371273994446, 0.8511907458305359, 0.8532837629318237, 0.8440803289413452, 0.8509495854377747, 0.8504160642623901, 0.8516349792480469, 0.854752242565155, 0.8442336916923523, 0.8501430749893188]",3675.3187338253565,1590.5860224332207,4356.70213687499,472.528564241409
22,female,calm,strong,dogs,"[0.17413698136806488, 0.9055764079093933, 0.8481177091598511, 0.8599628806114197, 0.8446427583694458, 0.8567520380020142, 0.8390746116638184, 0.8482339382171631, 0.8407915234565735, 0.8458810448646545, 0.844240665435791, 0.8467414379119873, 0.8465420603752136, 0.8390383124351501, 0.848850667476654, 0.8450086116790771, 0.8449549078941345, 0.8496754169464111, 0.8414866328239441, 0.844430148601532]",3503.47119758474,1655.8449592192849,4263.137317574304,562.5243346409557
22,female,calm,strong,dogs,"[0.19981077313423157, 0.9117596745491028, 0.8348385691642761, 0.8485597372055054, 0.8356398344039917, 0.8495856523513794, 0.8363781571388245, 0.8434556126594543, 0.8320446610450745, 0.83381587266922, 0.8360967040061951, 0.8411661982536316, 0.8410739898681641, 0.8324956297874451, 0.8380310535430908, 0.8394193053245544, 0.8391345739364624, 0.8417143821716309, 0.8332473039627075, 0.8393362164497375]",3540.6158084166736,2061.892079247848,3833.21101700073,510.6816573063895
22,female,calm,strong,dogs,"[0.204302117228508, 0.9162015318870544, 0.8444626927375793, 0.8606070876121521, 0.845452606678009, 0.8573851585388184, 0.8413394093513489, 0.8505046963691711, 0.8382904529571533, 0.8409515023231506, 0.8437520861625671, 0.84735107421875, 0.8486354351043701, 0.8398670554161072, 0.8469706177711487, 0.8474478125572205, 0.8456441760063171, 0.8496456146240234, 0.8403438329696655, 0.8475362658500671]",3977.6476327881055,2141.430666611427,4063.377062895071,579.5793513005765
22,female,happy,normal,kids,"[0.17266005277633667, 0.8827749490737915, 0.8094667792320251, 0.8160688281059265, 0.8096323609352112, 0.8230346441268921, 0.8033986687660217, 0.8101173043251038, 0.8016965985298157, 0.8049745559692383, 0.8061357736587524, 0.8100026845932007, 0.8095062971115112, 0.8023218512535095, 0.8103209733963013, 0.8079805970191956, 0.8072676658630371, 0.812362015247345, 0.8040881752967834, 0.8083384037017822]",2934.8336090304365,1953.6583666978586,3647.858863019156,771.351272402816
22,female,happy,normal,kids,"[0.16577591001987457, 0.8723124861717224, 0.8008078336715698, 0.8094648122787476, 0.807404637336731, 0.8195177912712097, 0.7996218800544739, 0.8062658905982971, 0.8007955551147461, 0.8014808893203735, 0.8052135109901428, 0.8090600371360779, 0.8066090941429138, 0.8022732138633728, 0.8076795935630798, 0.8078491687774658, 0.8065588474273682, 0.8116636872291565, 0.8019217252731323, 0.8059322237968445]",2946.2861752831177,1704.895577486641,3641.269035095682,697.8847871837377
22,female,happy,normal,kids,"[0.16777357459068298, 0.8754936456680298, 0.8133629560470581, 0.8218790292739868, 0.8106810450553894, 0.8245216012001038, 0.8058936595916748, 0.8129919767379761, 0.8056701421737671, 0.8081089854240417, 0.8096040487289429, 0.8158631324768066, 0.812892496585846, 0.8075149059295654, 0.813545286655426, 0.8126772046089172, 0.8111227750778198, 0.8173695206642151, 0.8072386980056763, 0.8122919797897339]",3272.9489627373046,2116.3513117443413,3598.338620759396,684.5492478736239
22,female,happy,normal,kids,"[0.16434408724308014, 0.8798534870147705, 0.8192727565765381, 0.8246451616287231, 0.8127261996269226, 0.8306689262390137, 0.8112346529960632, 0.8178371787071228, 0.8092321157455444, 0.8125177621841431, 0.8138644099235535, 0.8188132643699646, 0.8172743916511536, 0.809594452381134, 0.8194012641906738, 0.8165789246559143, 0.8156486749649048, 0.8193350434303284, 0.8121359348297119, 0.8165065050125122]",3204.7507326412324,2087.3598895329396,3672.346616523857,723.6737343985794
22,female,happy,strong,dogs,"[0.16839969158172607, 0.8449885249137878, 0.7646175622940063, 0.7781124114990234, 0.7743939757347107, 0.7853337526321411, 0.7688900828361511, 0.7732306122779846, 0.7735451459884644, 0.7715552449226379, 0.7723104357719421, 0.7824349999427795, 0.7796345353126526, 0.7735289335250854, 0.777127206325531, 0.7766437530517578, 0.7753668427467346, 0.7837517857551575, 0.7732031345367432, 0.7803257703781128]",3176.2527456361827,1824.49588480493,3657.8688120703855,830.8119142897301
22,female,happy,strong,dogs,"[0.19574958086013794, 0.8503500819206238, 0.7786499857902527, 0.7892172336578369, 0.784055769443512, 0.797415554523468, 0.7774798274040222, 0.7809569835662842, 0.7785464525222778, 0.7802960276603699, 0.7804744243621826, 0.7891600728034973, 0.7864962816238403, 0.7794880867004395, 0.7839109301567078, 0.7881408929824829, 0.782650887966156, 0.7890987396240234, 0.778925895690918, 0.7841963768005371]",3649.1283625066303,1924.4166570595385,4161.18658918341,948.0599293840195
22,female,happy,strong,dogs,"[0.21245558559894562, 0.8595432639122009, 0.8066418170928955, 0.8144204020500183, 0.8012036681175232, 0.8189423680305481, 0.8000179529190063, 0.8048527240753174, 0.8000974059104919, 0.7996735572814941, 0.8006075620651245, 0.8130627870559692, 0.8032985925674438, 0.8006548285484314, 0.8057379722595215, 0.8093726634979248, 0.8033733367919922, 0.8110733032226562, 0.8006201982498169, 0.8078761696815491]",4618.964229833737,2395.7041891678364,4524.325736572715,725.5524354165225
22,female,happy,strong,dogs,"[0.2099696844816208, 0.8614460825920105, 0.7929710745811462, 0.801681637763977, 0.7954652905464172, 0.8126025199890137, 0.7902005314826965, 0.7967366576194763, 0.792888343334198, 0.7921113967895508, 0.7962910532951355, 0.8054276704788208, 0.7988329529762268, 0.7934854030609131, 0.7986897230148315, 0.8024466037750244, 0.7967913746833801, 0.8021942973136902, 0.793141782283783, 0.8009762167930603]",3914.799135522627,2512.417273892358,3937.102056842252,717.7984925306426
22,female,sad,normal,kids,"[0.15983593463897705, 0.8797036409378052, 0.8130975961685181, 0.8202409744262695, 0.8134745359420776, 0.8261820077896118, 0.8031870126724243, 0.8138362765312195, 0.8050861358642578, 0.8062613606452942, 0.8084839582443237, 0.81336510181427, 0.8131545782089233, 0.8061600923538208, 0.815595805644989, 0.8107298016548157, 0.8128635883331299, 0.8150205016136169, 0.8088260889053345, 0.8137023448944092]",3114.1919665190303,1795.0412374054893,3791.959540539493,589.4093633781956
22,female,sad,normal,kids,"[0.15833410620689392, 0.8801565170288086, 0.8109790086746216, 0.8182803392410278, 0.8113784790039062, 0.8248318433761597, 0.8035618662834167, 0.8120277523994446, 0.804730236530304, 0.8065406084060669, 0.8089237213134766, 0.8143292665481567, 0.8154405355453491, 0.8064557909965515, 0.8153020143508911, 0.8120320439338684, 0.8128398060798645, 0.8146505355834961, 0.8084165453910828, 0.8127212524414062]",3058.8061607944446,1841.9899858455794,3744.2765981583702,668.4507978794207
22,female,sad,normal,kids,"[0.17407149076461792, 0.8877023458480835, 0.8203583359718323, 0.8291497826576233, 0.8184313774108887, 0.8345693349838257, 0.8161115646362305, 0.8239386081695557, 0.8108916282653809, 0.8123600482940674, 0.8195667862892151, 0.8245611786842346, 0.8255667090415955, 0.8141722083091736, 0.8228010535240173, 0.823065459728241, 0.8204799890518188, 0.8229783177375793, 0.8160126805305481, 0.8232398629188538]",3602.62267089282,2356.800390134638,3861.807476402494,652.8610955703773
22,female,sad,normal,kids,"[0.18363450467586517, 0.8896406292915344, 0.8233813047409058, 0.8304920196533203, 0.8188496828079224, 0.8344514966011047, 0.818219780921936, 0.8248553276062012, 0.8123817443847656, 0.8136154413223267, 0.8209173083305359, 0.8258771896362305, 0.8252447247505188, 0.8141330480575562, 0.8250120282173157, 0.8251222372055054, 0.8223123550415039, 0.8250417709350586, 0.817591667175293, 0.8243306875228882]",3631.7636893055087,2245.752280795112,3945.4366675992665,632.6369725213773
